Company,Specific Bean Origin,Review Date,Cocoa Percent,Company Location,Rating,Bean Type,Broad Bean Origin
organicfair,La Red,2013,72.0,Canada,2.75,Blend,Dominican Republic
organicfair,Nicaraqua,2013,72.0,Canada,2.75,Trinitario,Nicaragua
organicfair,Caribe,2013,72.0,Canada,3.0,Blend,Dominican Republic
organicfair,Mindo,2013,72.0,Canada,3.0,Trinitario,Ecuador
Original Beans (Felchlin),Papua Kerafat,2014,68.0,Switzerland,2.75,Blend,Papua New Guinea
Original Beans (Felchlin),"Grand Cru Blend No.1, 5 yr. Anniversary Ed",2014,80.0,Switzerland,3.25,Blend,Other
Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R. 24hr c.",2011,66.0,Switzerland,3.75,Blend,Bolivia
Original Beans (Felchlin),"D.R. Congo, Cru Virunga",2009,70.0,Switzerland,3.0,Forastero,Congo
Original Beans (Felchlin),"Piura, Apotequil, ""Porcelana"" 72hr c.",2009,75.0,Switzerland,3.0,Criollo,Peru
Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R., 60hr c.",2009,68.0,Switzerland,3.25,Blend,Bolivia
Original Hawaiin Chocolate Factory,"Hawai'i, Kona Grand Cru E.",2009,60.0,U.S.A.,3.0,Criollo,Hawaii
Original Hawaiin Chocolate Factory,"Hawai'i, Kona Estate Grown",2006,60.0,U.S.A.,3.0,Blend,Hawaii
Orquidea,Peru,2012,65.0,Peru,3.0,Blend,Peru
Orquidea,Peru,2012,72.0,Peru,3.0,Blend,Peru
Pacari,"Sierra Nevada, Tutu Iku",2016,70.0,Ecuador,4.0,Blend,Colombia
Pacari,Garaua,2014,70.0,Ecuador,3.25,Blend,Ecuador
Pacari,Cumbia,2014,70.0,Ecuador,3.5,Blend,Ecuador
Pacari,Montubia,2014,70.0,Ecuador,3.75,Blend,Ecuador
Pacari,Tangara,2014,70.0,Ecuador,4.0,Blend,Ecuador
Pacari,"Ecuador, raw",2012,85.0,Ecuador,2.75,Blend,Ecuador
Pacari,Piura,2012,70.0,Ecuador,4.0,Blend,Peru
Pacari,Nube- prototype,2011,70.0,Ecuador,3.5,Blend,Ecuador
Pacari,Esmeraldas,2008,60.0,Ecuador,2.5,Forastero (Arriba),Ecuador
Pacari,Manabi,2008,65.0,Ecuador,2.75,Forastero (Arriba),Ecuador
Pacari,Los Rios,2008,72.0,Ecuador,3.0,Forastero (Arriba),Ecuador
Pacari,Raw,2008,100.0,Ecuador,2.0,Forastero (Arriba),Ecuador
Pacari,Raw,2008,70.0,Ecuador,3.5,Forastero (Arriba),Ecuador
Palette de Bine,Lachua,2016,70.0,Canada,2.75,Blend,Guatemala
Palette de Bine,Maya Mtn,2016,72.0,Canada,3.0,Trinitario,Belize
Palette de Bine,"Silvestre, La Paz, Beni",2015,70.0,Canada,3.25,Blend,Bolivia
Palette de Bine,"San Juan Estate, Gran Couva",2015,70.0,Canada,3.25,Trinitario,Trinidad
Palette de Bine,Kokoa Kamili,2015,72.0,Canada,3.5,Blend,Tanzania
Palette de Bine,Lam Dong,2015,72.0,Canada,3.75,Trinitario,Vietnam
Palette de Bine,"Alto Beni, Palos Blancos",2014,72.0,Canada,2.75,Blend,Bolivia
Palette de Bine,Sambirano,2014,78.0,Canada,3.75,Trinitario,Madagascar
Palette de Bine,"Camino Verde P., Balao, Guayas",2014,75.0,Canada,2.75,Blend,Ecuador
Palette de Bine,Duo- Gran Couva & Camino Verde,2014,75.0,Canada,3.5,Blend,"Trinidad, Ecuador"
Palette de Bine,Gran Couva,2014,70.0,Canada,3.75,Trinitario,Trinidad
Pangea,Matasawalevu,2016,76.0,Spain,3.0,Blend,Fiji
Park 75,South America,2014,65.0,U.S.A.,3.5,Blend,South America
Parliament,Kilombero Valley,2016,70.0,U.S.A.,3.25,Blend,Tanzania
Parliament,"Lachua, Q'egchi families",2015,70.0,U.S.A.,3.5,Blend,Guatemala
Parliament,Alto Beni,2014,70.0,U.S.A.,3.0,Blend,Bolivia
Parliament,Oko Caribe,2014,70.0,U.S.A.,3.5,Blend,Dominican Republic
Pascha,Peru,2013,55.0,Peru,2.5,Blend,Peru
Pascha,Peru,2013,70.0,Peru,2.75,Blend,Peru
Patric,Signature Blend,2011,70.0,U.S.A.,3.75,Blend,Other
Patric,Madagascar,2009,75.0,U.S.A.,4.0,Trinitario,Madagascar
Patric,Madagascar,2009,67.0,U.S.A.,3.5,Trinitario,Madagascar
Patric,"Rio Caribe, Paria Penninsula",2009,70.0,U.S.A.,3.5,Trinitario,Venezuela
Patric,Madagascar,2007,70.0,U.S.A.,4.0,Trinitario,Madagascar
Patric,"Piura, Choc. Garage Exclusive",2013,67.0,U.S.A.,4.0,Blend,Peru
Paul Young,"Madagascar, w/ shell",2014,73.0,U.K.,2.25,Trinitario,Madagascar
Paul Young,"Madagascar, w/ shell",2014,64.0,U.K.,2.75,Trinitario,Madagascar
Peppalo,Dominican Republic,2015,82.0,U.S.A.,3.0,Blend,Dominican Republic
Pierre Marcolini,"Haut Penja, w/ nibs",2015,70.0,Belgium,3.25,Forastero,Cameroon
Pierre Marcolini,Chuao,2010,75.0,Belgium,3.0,Criollo,Venezuela
Pierre Marcolini,Trinite,2010,75.0,Belgium,3.25,Trinitario,Trinidad
Pierre Marcolini,"Baracoa, Cuba",2010,78.0,Belgium,3.75,"Criollo, Forastero",Cuba
Pierre Marcolini,"Peru, Las Pampas P.",2010,85.0,Belgium,3.0,Criollo,Peru
Pierre Marcolini,"Bahia Brazil, Fazenda Sao Pedro",2009,72.0,Belgium,3.0,Forastero,Brazil
Pierre Marcolini,"Porcelana, Tabasco, Finca La Joya",2009,72.0,Belgium,3.0,Criollo,Mexico
Pierre Marcolini,Cabosse,2007,70.0,Belgium,4.0,Blend,"Venezuela, Java"
Pierre Marcolini,"Los Rios, Puerto Romero, Equateur",2007,72.0,Belgium,3.75,Forastero (Nacional),Ecuador
Pierre Marcolini,"Sambirano, Ambanja, Madagascar",2007,72.0,Belgium,4.0,Trinitario,Madagascar
Pierre Marcolini,Fleur de Cacao,2007,85.0,Belgium,3.5,Blend,Venezuela/ Ghana
Pierre Marcolini,"Porcelana, Tabasco, Limited Ed.",2006,72.0,Belgium,4.0,Criollo,Mexico
Pierre Marcolini,"Kendem Lembu, Java",2006,72.0,Belgium,3.0,Criollo,Indonesia
Pierre Marcolini,"Ocumare, Puerto Cabello, Venezuela",2006,72.0,Belgium,4.0,Criollo,Venezuela
Pinellas,Wampusirpi Region,2016,80.0,U.S.A.,2.5,Blend,Honduras
Pitch Dark,Tenor,2015,62.0,U.S.A.,2.5,Blend,Nicaragua
Pitch Dark,Johe,2015,80.0,U.S.A.,2.75,Blend,Nicaragua
Pitch Dark,Chuno,2015,80.0,U.S.A.,2.75,"Criollo, Trinitario",Nicaragua
Pitch Dark,Nicalizo,2015,80.0,U.S.A.,2.75,Trinitario,Nicaragua
Pitch Dark,Rugoso,2015,80.0,U.S.A.,3.25,Blend,Nicaragua
Pitch Dark,Akesson Estate,2014,73.0,U.S.A.,3.25,Trinitario,Madagascar
Pitch Dark,Namau Village,2014,73.0,U.S.A.,2.5,Trinitario,Fiji
Pitch Dark,"Camino Verde P., Balao, Guayas, ""Fruity""",2014,73.0,U.S.A.,3.25,Blend,Ecuador
Pitch Dark,"Camino Verde P., Balao, Guayas, ""Floral""",2014,73.0,U.S.A.,3.5,Blend,Ecuador
Pomm (aka Dead Dog),"La Red, 2011",2012,76.0,U.S.A.,2.5,Blend,Dominican Republic
Pomm (aka Dead Dog),Peru,2012,82.0,U.S.A.,2.75,Criollo,Peru
Potomac,"Oko Caribe, Duarte Province, 2016 H.",2016,70.0,U.S.A.,3.75,Blend,Domincan Republic
Potomac,"Cuyagua, 2013",2014,70.0,U.S.A.,3.75,Blend,Venezuela
Potomac,Upala w/ nibs,2011,70.0,U.S.A.,3.5,Matina,Costa Rica
Potomac,"Upala, Batch 18",2011,70.0,U.S.A.,3.0,Matina,Costa Rica
Potomac,"San Martin, Amazonian Highlands",2011,70.0,U.S.A.,2.75,Blend,Peru
Potomac,Bahia,2011,70.0,U.S.A.,3.5,Blend,Brazil
Potomac,"Upala, Batch 12",2010,82.0,U.S.A.,3.75,Matina,Costa Rica
Pralus,Peru,2015,75.0,France,3.25,Blend,Peru
Pralus,"Porcelana, S. of Lake Maracaibo",2011,75.0,France,3.25,Criollo (Porcelana),Venezuela
Pralus,Chuao,2010,75.0,France,3.5,Trinitario,Venezuela
Pralus,Cuyagua,2009,75.0,France,2.0,Blend,Venezuela
Pralus,Papouasie,2008,75.0,France,3.0,Trinitario,Papua New Guinea
Pralus,"Sambirano Valley, Le 100%",2008,100.0,France,3.0,Criollo,Madagascar
Pralus,Dominican Republic-Organic,2008,75.0,France,2.0,Blend,Dominican Republic
Pralus,"Monte Alegre, Diego Badero",2008,75.0,France,3.5,Blend,Brazil
Pralus,Claudio Corallo w/ nibs,2007,75.0,France,4.0,Forastero,Sao Tome
Pralus,"Monte Alegre (Itacare), Brazil",2006,75.0,France,3.0,Forastero,Brazil
Pralus,Tanzania,2006,75.0,France,3.5,Criollo,Tanzania
Pralus,Sao Tome & Principe,2006,75.0,France,3.5,Forastero,Sao Tome & Principe
Pralus,Trinidad,2006,75.0,France,3.5,Trinitario,Trinidad
Pralus,"Madagascar, Nosy Be Isle.",2006,75.0,France,3.75,Criollo,Madagascar
Pralus,"Java, Indonesie",2006,75.0,France,3.5,Criollo,Indonesia
Pralus,"Barlovento, Venezuela",2006,75.0,France,3.5,Trinitario,Venezuela
Pralus,Jamaique,2006,75.0,France,4.0,Trinitario,Jamaica
Pralus,Equateur,2006,75.0,France,3.0,Trinitario,Ecuador
Pralus,Vanuatu,2006,75.0,France,3.0,Trinitario,Vanuatu
Pralus,Ghana,2006,75.0,France,3.25,Forastero,Ghana
Pralus,Colombie,2006,75.0,France,3.5,Trinitario,Colombia
Pralus,Fortissima,2006,80.0,France,4.0,"Criollo, Trinitario",Ecuador
Pralus,Cuba,2006,75.0,France,3.0,Trinitario,Cuba
Pralus,"Caracas, Venezuela and Ghana",2006,75.0,France,3.0,"Trinitario, Forastero","Venezuela, Ghana"
Pralus,"Djakarta, Java and Ghana",2006,75.0,France,3.5,"Criollo, Forastero","Indonesia, Ghana"
Pump Street Bakery,"Chocoan Rainforest, Teroro Escondido, ESM",2016,77.0,U.K.,3.5,Blend,Ecuador
Pump Street Bakery,"Crayfish Bay Estate, 2014",2015,70.0,U.K.,3.5,Trinitario,Grenada
Pump Street Bakery,"Akesson's, batch 4411",2015,74.0,U.K.,3.5,Criollo,Madagascar
Pump Street Bakery,Honduras,2015,80.0,U.K.,2.75,Blend,Honduras
Pump Street Bakery,"Patanemo Vil., Carabobo State, Tisano family",2014,75.0,U.K.,2.75,Trinitario,Venezuela
Pump Street Bakery,Guantupi River,2014,75.0,U.K.,3.0,Forastero (Nacional),Ecuador
Pump Street Bakery,"Akessons Estate, Sambirano, Ambanja",2014,72.0,U.K.,3.25,Trinitario,Madagascar
Pump Street Bakery,Guantupi River,2014,85.0,U.K.,2.75,Forastero (Nacional),Ecuador
Pura Delizia,Venezuela,2012,73.0,Italy,2.75,Blend,Venezuela
Q Chocolate,Brazil,2013,75.0,Brazil,3.25,Blend,Brazil
Q Chocolate,Brazil,2013,85.0,Brazil,3.5,Blend,Brazil
Q Chocolate,Brazil,2013,55.0,Brazil,2.75,Blend,Brazil
Q Chocolate,Brazil,2013,80.0,Brazil,3.25,Blend,Brazil
Q Chocolate,Brazil,2012,60.0,Brazil,3.0,Blend,Brazil
Q Chocolate,Brazil,2012,65.0,Brazil,3.25,Blend,Brazil
Quetzalli (Wolter),"Mexico, Lot 28022016",2016,70.0,Mexico,2.75,Criollo,Mexico
Quetzalli (Wolter),"Uranga, Lot 22032016",2016,74.0,Mexico,3.0,Trinitario,Mexico
Raaka,Amazon Basin Blend,2016,70.0,U.S.A.,3.0,Blend,"Peru(SMartin,Pangoa,nacional)"
Raaka,Virunga,2015,75.0,U.S.A.,2.75,Forastero,Congo
Raaka,Madagascar,2012,75.0,U.S.A.,3.25,Trinitario,Madagascar
Raaka,La Red,2011,85.0,U.S.A.,3.5,Blend,Dominican Republic
Rain Republic,Suchitepequez E.,2010,70.0,Guatemala,2.75,Blend,Guatemala
Rancho San Jacinto,Ecuador,2010,75.0,Eucador,3.0,"Forastero(Arriba, CCN)",Ecuador
Ranger,"San Martin, Batch 2",2015,70.0,U.S.A.,2.5,Blend,Peru
Ranger,"Chulucanas, Batch 1",2015,80.0,U.S.A.,3.25,Blend,Peru
Ranger,"Tumbes, Batch 2",2015,73.0,U.S.A.,3.5,Criollo,Peru
Raoul Boulanger,Piura,2016,75.0,France,3.25,Criollo,Peru
Raw Cocoa,Raw,2012,70.0,Poland,2.5,Criollo,Other
Republica del Cacao (aka Confecta),Esmeraldas,2010,75.0,Ecuador,3.25,Blend,Ecuador
Republica del Cacao (aka Confecta),"Los Rios, Vinces",2009,75.0,Ecuador,2.5,Forastero (Arriba),Ecuador
Republica del Cacao (aka Confecta),Manabi,2007,75.0,Ecuador,3.0,Forastero (Arriba),Ecuador
Republica del Cacao (aka Confecta),El Oro,2007,67.0,Ecuador,3.5,Forastero (Arriba),Ecuador
Republica del Cacao (aka Confecta),Los Rios,2007,75.0,Ecuador,3.75,Forastero (Arriba),Ecuador
Ritual,"Camino Verde P., Balao, 2015 harvest, batch8",2016,75.0,U.S.A.,3.75,Blend,Ecuador
Ritual,"Camino Verde P., Balao, Guayas, 2014",2015,85.0,U.S.A.,3.5,Blend,Ecuador
Ritual,"Mid Mountain, 2014",2015,70.0,U.S.A.,3.5,Blend,Other
Ritual,"Toledo District, Maya",2013,75.0,U.S.A.,3.75,Trinitario,Belize
Ritual,"Maranon, Cajamarca",2013,75.0,U.S.A.,3.0,Forastero (Nacional),Peru
Ritual,Sambirano,2012,75.0,U.S.A.,4.0,Trinitario,Madagascar
Ritual,"Camino Verde P., 2012, Balao, Guayas",2012,75.0,U.S.A.,3.25,Nacional (Arriba),Ecuador
Ritual,Gran Couva,2012,75.0,U.S.A.,3.5,Trinitario,Trinidad
Ritual,Costa Rica,2011,75.0,U.S.A.,3.5,Blend,Costa Rica
Roasting Masters,"La Dorado, light roast",2016,70.0,South Korea,3.25,Blend,Costa Rica
Roasting Masters,"Tapanti, light roast",2016,70.0,South Korea,3.25,Blend,Costa Rica
Roasting Masters,Maleku,2016,70.0,South Korea,3.25,Blend,Costa Rica
Robert (aka Chocolaterie Robert),Madagascar,2013,75.0,Madagascar,3.25,Trinitario,Madagascar
Robert (aka Chocolaterie Robert),Madagascar w/ nibs,2013,68.0,Madagascar,3.25,Trinitario,Madagascar
Rococo (Grenada Chocolate Co.),"Gru Grococo, St. Andrews",2012,66.0,U.K.,3.5,Trinitario,Grenada
Rogue,"La Masica, Batch 1, FHIA Research Center",2016,75.0,U.S.A.,3.75,Blend,Honduras
Rogue,"Caranero, Choc. Garage Exclusive",2015,70.0,U.S.A.,3.75,Blend,Venezuela
Rogue,"Tranquilidad, Batch 1",2015,75.0,U.S.A.,3.25,Blend,Bolivia
Rogue,Porcelana,2014,80.0,U.S.A.,3.75,Criollo,Venezuela
Rogue,"Akessons Estate, Sambirano, 2013",2013,70.0,U.S.A.,3.5,Trinitario,Madagascar
Rogue,"Hispaniola, 2013",2013,70.0,U.S.A.,3.5,Blend,Dominican Republic
Rogue,"Silvestre, Batch 7, 2013",2013,75.0,U.S.A.,4.0,Blend,Bolivia
Rogue,"Bachelor's Hall E., St. Thomas Parish",2013,75.0,U.S.A.,3.75,Trinitario,Jamaica
Rogue,"Camino Verde P., Balao, Guayas",2012,75.0,U.S.A.,3.75,Nacional (Arriba),Ecuador
Rogue,"Silvestre, Batch 1, 2011",2011,75.0,U.S.A.,3.0,Criollo,Bolivia
Rogue,Piura,2010,75.0,U.S.A.,3.75,Blend,Peru
Rogue,Rio Caribe,2009,70.0,U.S.A.,3.5,Trinitario,Venezuela
Rogue,"Hispaniola, 2008",2008,70.0,U.S.A.,2.75,Blend,Dominican Republic
Rogue,Jamaica,2008,70.0,U.S.A.,2.75,Trinitario,Jamaica
Rogue,"Sambirano, 2008",2008,70.0,U.S.A.,2.75,Trinitario,Madagascar
Rogue,Trinidad,2008,70.0,U.S.A.,3.0,Trinitario,Trinidad
Rozsavolgyi,Sur del Lago,2012,84.0,Hungary,2.5,Blend,Venezuela
Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",2012,76.0,Hungary,2.25,Trinitario,Venezuela
Rozsavolgyi,"Sambirano, Akesson Estate",2012,72.0,Hungary,2.5,Trinitario,Madagascar
Rozsavolgyi,Carenero Superior,2011,73.0,Hungary,3.5,Criollo,Venezuela
Rozsavolgyi,Porcelana,2011,71.0,Hungary,2.5,Blend,Venezuela
Rozsavolgyi,"Aragua, Trincheras",2011,70.0,Hungary,3.5,Blend,Venezuela
Rozsavolgyi,Principe,2011,77.0,Hungary,2.75,Forastero,Principe
S.A.I.D.,Malgascio,2010,64.0,Italy,3.5,Trinitario,Madagascar
S.A.I.D.,100 percent,2010,100.0,Italy,1.5,Blend,Other
S.A.I.D.,Samana,2010,70.0,Italy,3.0,Blend,Dominican Republic
S.A.I.D.,Arawak,2010,72.0,Italy,3.5,Blend,Carribean
S.A.I.D.,Latino,2010,72.0,Italy,3.5,Blend,Other
Sacred,Midnight,2012,83.0,U.S.A.,2.75,Blend,Central and S. America
Sacred,Twilight,2012,69.0,U.S.A.,3.25,Blend,Central and S. America
Salgado,Bahia Superior,2008,70.0,Argentina,3.5,Forastero,Brazil
Salgado,Esmeraldas,2008,70.0,Argentina,3.5,Forastero (Nacional),Ecuador
Salgado,Carenero Superior,2008,70.0,Argentina,3.5,Trinitario,Venezuela
Salgado,Rio Arriba,2008,70.0,Argentina,3.5,Forastero (Arriba) ASSS,Ecuador
Santander (Compania Nacional),Colombian 2008,2009,75.0,Colombia,2.75,Forastero (Nacional),Colombia
Santander (Compania Nacional),Colombian w/ nibs,2009,70.0,Colombia,3.0,Forastero (Nacional),Colombia
Santander (Compania Nacional),Colombian Semi Dark,2006,53.0,Colombia,2.0,Forastero (Nacional),Colombia
Santander (Compania Nacional),Colombian,2006,65.0,Colombia,3.0,Forastero (Nacional),Colombia
Santander (Compania Nacional),Colombian Dark,2006,70.0,Colombia,4.0,Forastero (Nacional),Colombia
Santome,Sao Tome,2011,70.0,France,2.75,Forastero,Sao Tome
Scharffen Berger,San Juan de Cheni,2012,78.0,U.S.A.,4.0,Blend,Peru
Scharffen Berger,Markham Valley,2011,68.0,U.S.A.,3.75,Blend,Papua New Guinea
Scharffen Berger,Camahogne,2010,68.0,U.S.A.,3.5,Trinitario,Grenada
Scharffen Berger,Amina,2010,65.0,U.S.A.,3.75,"Trinitario, Criollo",Madagascar
Scharffen Berger,Tome Acu,2009,68.0,U.S.A.,3.75,Blend,Brazil
Scharffen Berger,Asante,2009,65.0,U.S.A.,4.0,Forastero,Ghana
Scharffen Berger,Ben Tre,2009,72.0,U.S.A.,3.75,Trinitario,Vietnam
Scharffen Berger,Finisterra,2008,72.0,U.S.A.,3.0,Blend,"Ven., Trinidad, Mad."
Scharffen Berger,Las Islas,2007,72.0,U.S.A.,3.0,Blend,Carribean(DR/Jam/Tri)
Scharffen Berger,Nibby,2007,62.0,U.S.A.,3.0,Blend,Other
Scharffen Berger,Cuyagua,2007,75.0,U.S.A.,3.75,Blend,Venezuela
Scharffen Berger,Antilles (Trin/Gren/DR/Ven),2007,75.0,U.S.A.,3.0,Blend,Carribean
Scharffen Berger,Extra Dark,2006,82.0,U.S.A.,2.0,Blend,Other
Scharffen Berger,Bittersweet,2006,70.0,U.S.A.,3.5,Blend,Other
Scharffen Berger,Kumasi Sambirano,2006,68.0,U.S.A.,2.0,Blend,Ghana & Madagascar
Scharffen Berger,Jamaica a l'ancienne,2006,70.0,U.S.A.,2.0,Trinitario,Jamaica
Scharffen Berger,Semisweet,2006,62.0,U.S.A.,3.0,Blend,Other
Seaforth,Dominican Republic,2015,70.0,U.K.,2.75,Blend,Domincan Republic
Seaforth,Grenada,2015,70.0,U.K.,2.75,Blend,Grenada
Shark Mountain,Jamaica,2015,72.0,U.S.A.,3.25,Trinitario,Jamaica
Shark Mountain,Papua New Guinea,2015,73.0,U.S.A.,3.5,Forastero,Papua New Guinea
Shark Mountain,Cuyagua,2015,77.0,U.S.A.,2.75,Criollo,Venezuela
Shark Mountain,ROIG,2015,74.0,U.S.A.,3.5,"Criollo, Trinitario",Dominican Republic
Shark Mountain,Ecuador,2014,75.0,U.S.A.,3.0,Trinitario,Ecuador
Shark Mountain,"Belize, 2013",2014,72.0,U.S.A.,3.25,"Criollo, Trinitario",Belize
Shark's,Hilo,2011,73.0,U.S.A.,2.0,Blend,Hawaii
Shark's,"Hilo, w/ added cocoa butter",2011,73.0,U.S.A.,2.5,Blend,Hawaii
Shattel,Tingo Maria,2016,70.0,Peru,3.25,Blend,Peru
Shattell,Porcelana,2011,75.0,Peru,3.5,Criollo,Peru
Sibu,Oro,2015,82.0,Costa Rica,3.25,Blend,Costa Rica
Sibu,Oscuro,2015,70.0,Costa Rica,3.5,Blend,Costa Rica
Sibu Sura,Peru,2012,70.0,U.S.A.,2.5,Blend,Peru
Silvio Bessone,Maya Belize,2011,67.0,Italy,3.0,Criollo,Belize
Silvio Bessone,"Trintade, Sao Tome",2011,65.0,Italy,3.25,Forastero,Sao Tome
Silvio Bessone,"Bahia, Scavina",2011,60.0,Italy,3.25,Trinitario,Brazil
Silvio Bessone,"Porcelana, Colombia, Amazonas",2011,68.0,Italy,3.0,"Criollo, Trinitario",Colombia
Sirene,Wild Bolivia,2016,73.0,Canada,3.5,Blend,Bolivia
Sirene,Kokoa Kamili Coop,2016,73.0,Canada,3.5,Blend,Tanzania
Sirene,"Esmeraldas, Salazar Farm",2016,73.0,Canada,3.75,Blend,Ecuador
Sirene,"Somia Plantation, 2012",2015,100.0,Canada,3.0,Trinitario,Madagascar
Sirene,"Camino Verde P., Balao, Guayas, 2012",2015,100.0,Canada,3.0,Blend,Ecuador
Sirene,Lachua w/ cane sugar,2015,73.0,Canada,3.0,Blend,Guatemala
Sirene,"Lachua w/ maple sugar, batch 5",2015,73.0,Canada,3.25,Blend,Guatemala
Sirene,Pisa,2015,73.0,Canada,3.25,Blend,Haiti
Sirene,"Somia Plantation, 2012",2014,67.0,Canada,3.75,Trinitario,Madagascar
Sirene,"Somia Plantation, 2012",2014,73.0,Canada,3.75,Trinitario,Madagascar
Sirene,"Camino Verde P., Balao, Guayas",2014,73.0,Canada,3.75,Blend,Ecuador
Sjolinds,Ghana,2015,70.0,U.S.A.,2.75,Forastero,Ghana
Sjolinds,Nicaragua,2015,72.0,U.S.A.,3.0,Blend,Nicaragua
"Smooth Chocolator, The","Oko Caribe, DOR005",2017,70.0,Australia,3.5,Blend,Dominican Republic
"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",2016,70.0,Australia,3.75,Criollo,Venezuela
"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",2016,70.0,Australia,4.0,Criollo,Ecuador
"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",2016,70.0,Australia,3.75,Blend,Belize
"Smooth Chocolator, The",Tien Giang,2016,70.0,Australia,3.0,Trinitario,Vietnam
"Smooth Chocolator, The",Australia,2016,67.0,Australia,3.75,Blend,Australia
"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",2016,70.0,Australia,3.25,Blend,Guatemala
"Smooth Chocolator, The",Akesson's Estate,2015,65.0,Australia,3.25,Trinitario,Madagascar
"Smooth Chocolator, The",Akesson's Estate,2015,70.0,Australia,3.5,Trinitario,Madagascar
"Smooth Chocolator, The",Kokoa Kamili,2015,67.0,Australia,3.75,Blend,Tanzania
"Smooth Chocolator, The",San Juan Estate,2015,70.0,Australia,3.75,Trinitario,Trinidad
"Smooth Chocolator, The",Camino Verde,2015,72.0,Australia,4.0,Blend,Ecuador
"Smooth Chocolator, The",Bolivia,2015,72.0,Australia,2.75,Blend,Bolivia
"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",2015,65.0,Australia,3.5,Blend,Papua New Guinea
"Smooth Chocolator, The","Maranon, batch 2",2015,67.0,Australia,3.0,Forastero (Nacional),Peru
"Smooth Chocolator, The","Chuao, batch 3",2015,70.0,Australia,3.75,Trinitario,Venezuela
Snake & Butterfly,Ghana,2011,67.0,U.S.A.,1.5,Forastero,Ghana
Snake & Butterfly,Madagascar,2010,68.0,U.S.A.,3.0,Trinitario,Madagascar
Snake & Butterfly,Ecuador,2010,68.0,U.S.A.,3.25,Blend,Ecuador
Sol Cacao,"Ecuador, Batch 1",2016,70.0,U.S.A.,3.5,Blend,Ecuador
Sol Cacao,Madagascar,2015,72.0,U.S.A.,3.0,Trinitario,Madagascar
Solkiki,"Maranon, Fortunato No. 4",2016,68.0,U.K.,2.75,Forastero (Nacional),Peru
Solkiki,"Castillo, Hispaniola, unroasted",2016,85.0,U.K.,2.75,Blend,Domincan Republic
Solomons Gold,Solomon Island,2016,70.0,New Zealand,3.25,Blend,Solomon Islands
Solomons Gold,Solomon Island w/ nibs,2016,75.0,New Zealand,3.25,Blend,Solomon Islands
Solstice,Bundibugyo,2014,70.0,U.S.A.,3.0,"Forastero, Trinitario",Uganda
Solstice,Sambirano,2013,70.0,U.S.A.,3.0,Trinitario,Madagascar
Solstice,Amazonas,2013,70.0,U.S.A.,3.0,Blend,Venezuela
Solstice,Bolivia,2013,70.0,U.S.A.,3.25,Blend,Bolivia
Solstice,San Martin,2013,70.0,U.S.A.,3.25,Blend,Peru
Solstice,Wasatch,2013,70.0,U.S.A.,3.5,Blend,Other
Soma,"Oko Caribe, Duarte P., Collab w Chocosol",2016,62.0,Canada,3.5,Blend,Domincan Republic
Soma,"Sambirano Valley, Black Science, B-60307.0",2016,70.0,Canada,3.5,Trinitario,Madagascar
Soma,"Bahia Black, batch bra50722.1",2016,70.0,Canada,3.5,Forastero (Parazinho),Brazil
Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",2016,75.0,Canada,3.75,Blend,"Ven.,Ecu.,Peru,Nic."
Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",2016,70.0,Canada,3.75,Trinitario,Nicaragua
Soma,"Tien Giang, Black S., batch VIT60420.0",2016,70.0,Canada,4.0,Trinitario,Vietnam
Soma,"Camino Verde, Black S., batch cvu6030.0",2016,70.0,Canada,3.25,Blend,Ecuador
Soma,CSB Chama,2015,70.0,Canada,3.5,Criollo,Venezuela
Soma,Porcelana,2015,75.0,Canada,4.0,Blend,Venezuela
Soma,"La Tronca, Matagalpa",2014,70.0,Canada,3.5,Blend,Nicaragua
Soma,Maranon Canyon,2014,70.0,Canada,3.75,Forastero (Nacional),Peru
Soma,La Dalia,2014,70.0,Canada,3.25,Trinitario,Nicaragua
Soma,"Camino Verde P., Balao, Guayas",2014,80.0,Canada,3.5,Forastero (Nacional),Ecuador
Soma,"Espiritu Santo, 'Smoke Monster'",2014,70.0,Canada,3.75,Forastero (Amelonado),Vanuatu
Soma,Little Big Man,2014,70.0,Canada,3.25,Blend,Madagascar & Ecuador
Soma,"Rizek Cacao, Domin. Rep.",2013,77.0,Canada,3.75,Trinitario,Dominican Republic
Soma,Java,2013,70.0,Canada,3.25,Criollo,Indonesia
Soma,"Apurimac, El Quinacho Co-op",2013,70.0,Canada,2.75,Criollo,Peru
Soma,"Sangre Grande P., Trinidad",2013,70.0,Canada,3.75,Trinitario,Trinidad
Soma,Chef's Blend,2013,70.0,Canada,3.25,Blend,Other
Soma,Patanemo,2013,70.0,Canada,3.75,Criollo,Venezuela
