Company,Specific Bean Origin,Review Date,Cocoa Percent,Company Location,Rating,Bean Type,Broad Bean Origin,price(100g)
Meadowlands,Dominican Republic,2014,70.0,U.S.A.,70.0,Blend,Dominican Republic,122500.0
Menakao (aka Cinagra),Madagascar,2012,80.0,Madagascar,50.0,Trinitario,Madagascar,100000.0
Menakao (aka Cinagra),Madagascar,2012,72.0,Madagascar,50.0,Trinitario,Madagascar,90000.0
Mesocacao,El Salvador,2015,80.0,Honduras,55.0,Blend,El Salvador,110000.0
Mesocacao,El Salvador,2015,70.0,Honduras,60.0,Blend,El Salvador,105000.0
Mesocacao,Honduras,2014,80.0,Honduras,65.0,Blend,Honduras,130000.0
Mesocacao,Honduras,2014,70.0,Honduras,70.0,Blend,Honduras,122500.0
Mesocacao,"La Tronca, Matagalpa",2014,70.0,Honduras,65.0,Blend,Nicaragua,113750.0
Mesocacao,"La Tronca, Matagalpa",2014,80.0,Honduras,70.0,Blend,Nicaragua,140000.0
Metiisto,"Fazenda Sempre Firme P., Bahia",2014,70.0,Sweden,60.0,Blend,Brazil,105000.0
Metiisto,Akesson Estate,2014,72.0,Sweden,70.0,Trinitario,Madagascar,126000.0
Metropolitan,South America,2015,70.0,Amsterdam,70.0,Trinitario,South America,122500.0
Michel Cluizel,"Chiapas, Mokaya P.",2012,66.0,France,75.0,Blend,Mexico,123750.0
Michel Cluizel,"Carenero Superior, Concepcion",2007,66.0,France,70.0,Trinitario,Venezuela,115500.0
Michel Cluizel,Vila Gracinda,2007,67.0,France,70.0,Forastero,Sao Tome,117250.0
Michel Cluizel,Carre Amer,2006,60.0,France,40.0,Blend,Other,60000.0
Michel Cluizel,Carre Grand Noir,2006,85.0,France,40.0,Blend,Other,85000.0
Michel Cluizel,Tamarina,2006,70.0,France,60.0,Forastero,Sao Tome,105000.0
Michel Cluizel,Los Ancones P.,2006,67.0,France,80.0,Blend,Dominican Republic,134000.0
Michel Cluizel,Mangaro P.,2006,65.0,France,80.0,Trinitario,Madagascar,130000.0
Michel Cluizel,Maralumi P.,2006,64.0,France,80.0,Blend,Papua New Guinea,128000.0
Michel Cluizel,Noir Infini,2006,99.0,France,40.0,Blend,Other,99000.0
Middlebury,Maya Mountain,2015,80.0,U.S.A.,70.0,Trinitario,Belize,140000.0
Middlebury,San Juan Estate,2015,70.0,U.S.A.,70.0,Trinitario,Trinidad,122500.0
Middlebury,Oko Caribe,2015,75.0,U.S.A.,75.0,Blend,Dominican Republic,140625.0
Middlebury,"Patanemo, Epoch, Donaldo",2015,75.0,U.S.A.,75.0,Blend,Venezuela,140625.0
Middlebury,Kokoa Kamili,2015,75.0,U.S.A.,65.0,Blend,Tanzania,121875.0
Middlebury,"Matagalpa, Cacao Bisiesto",2015,70.0,U.S.A.,70.0,Blend,Nicaragua,122500.0
Middlebury,La Red,2013,75.0,U.S.A.,50.0,Blend,Dominican Republic,93750.0
Middlebury,Belize,2013,80.0,U.S.A.,65.0,Trinitario,Belize,130000.0
Middlebury,Houseblend,2012,65.0,U.S.A.,30.0,Blend,Other,48750.0
Middlebury,Alto Beni,2012,75.0,U.S.A.,40.0,Criollo,Bolivia,75000.0
Middlebury,"Balinese, Java",2012,70.0,U.S.A.,50.0,Criollo,Indonesia,87500.0
Millcreek Cacao Roasters,Ecuador,2013,70.0,U.S.A.,50.0,Forastero (Nacional),Ecuador,87500.0
Millcreek Cacao Roasters,Ecuador,2012,70.0,U.S.A.,70.0,Blend,Ecuador,122500.0
Mindo,Ecuador,2010,67.0,U.S.A.,55.0,Blend,Ecuador,92125.0
Mindo,Ecuador,2010,77.0,U.S.A.,55.0,Blend,Ecuador,105875.0
Minimal,"Acul-du-Nord, 2015",2016,70.0,Japan,70.0,"Criollo, Trinitario",Haiti,122500.0
Mission,"Fazenda Camboa, Bahia",2016,75.0,Brazil,75.0,Blend,Brazil,140625.0
Mission,"Bahia, Fazenda Venturosa",2015,70.0,Brazil,70.0,Forastero (Parazinho),Brazil,122500.0
Mita,Tumaco,2012,65.0,Colombia,50.0,Blend,Colombia,81250.0
Moho,"Toledo District, w/ nibs",2013,73.0,U.S.A.,65.0,Trinitario,Belize,118625.0
Moho,Toledo District,2013,72.0,U.S.A.,60.0,Trinitario,Belize,108000.0
Moho,"Umoho R., Toledo District, San Felipe",2010,67.0,U.S.A.,55.0,Trinitario,Belize,92125.0
Molucca,La Red,2015,70.0,U.S.A.,60.0,Blend,Domincan Republic,105000.0
Molucca,Indonesia,2015,70.0,U.S.A.,55.0,Blend,Indonesia,96250.0
Molucca,Peru,2015,70.0,U.S.A.,65.0,Blend,Peru,113750.0
Momotombo,Matagalpa,2011,70.0,Nicaragua,55.0,Blend,Nicaragua,96250.0
Momotombo,Mombacho,2011,70.0,Nicaragua,55.0,Blend,Nicaragua,96250.0
Momotombo,Oscuro,2011,70.0,Nicaragua,65.0,Blend,Nicaragua,113750.0
Monarque,Oko Caribe,2016,72.0,Canada,70.0,Blend,Dominican Republic,126000.0
Monsieur Truffe,Papaua New Guinea,2014,70.0,Australia,65.0,Blend,Papua New Guinea,113750.0
Montecristi,Manabi,2015,70.0,Ecuador,65.0,Blend,Ecuador,113750.0
Montecristi,Manabi,2015,63.0,Ecuador,70.0,Blend,Ecuador,110250.0
Montecristi,Manabi,2015,85.0,Ecuador,70.0,Blend,Ecuador,148750.0
Muchomas (Mesocacao),Nicaragua,2015,70.0,U.S.A.,70.0,Blend,Nicaragua,122500.0
Muchomas (Mesocacao),Nicaragua,2015,80.0,U.S.A.,70.0,Blend,Nicaragua,140000.0
Mutari,"Kokoa Kamili, batch 1 SRB",2016,68.0,U.S.A.,55.0,Blend,Tanzania,93500.0
Mutari,"Oko Caribe, batch 1 SRB",2016,71.0,U.S.A.,55.0,Blend,Domincan Republic,97625.0
Mutari,"Ambanja, batch 1 SRB",2016,68.0,U.S.A.,55.0,Blend,Madagascar,93500.0
Mutari,"Tien Giang, batch 1 SRB",2016,80.0,U.S.A.,60.0,Trinitario,Vietnam,120000.0
Nahua,"Costa Rica, Oscuro",2013,58.0,Costa Rica,50.0,Blend,Costa Rica,72500.0
Nahua,"Costa Rica, Oscuro",2013,70.0,Costa Rica,60.0,Blend,Costa Rica,105000.0
Naive,Trinidad & Tobago,2013,70.0,Lithuania,75.0,Blend,"Trinidad, Tobago",131250.0
Naive,"Maranon Canyon, Fortunato No. 4",2013,78.0,Lithuania,75.0,Forastero (Nacional),Peru,146250.0
Naive,Grenada,2012,71.0,Lithuania,50.0,Trinitario,Grenada,88750.0
Na�ve,Nicaragua,2014,70.0,Lithuania,65.0,Criollo,Nicaragua,113750.0
Na�ve,Chuao,2014,75.0,Lithuania,55.0,Trinitario,Venezuela,103125.0
Na�ve,Barinas,2014,70.0,Lithuania,60.0,Blend,Venezuela,105000.0
Nanea,Criollo Blend,2013,85.0,U.S.A.,70.0,Blend,Hawaii,148750.0
Nathan Miller,Peru,2014,72.0,U.S.A.,45.0,Blend,Peru,81000.0
Nathan Miller,Hispaniola,2014,70.0,U.S.A.,50.0,Blend,Dominican Republic,87500.0
Nathan Miller,Madagascar,2014,73.5,U.S.A.,50.0,Trinitario,Madagascar,91875.0
Nathan Miller,Ghana,2014,70.0,U.S.A.,70.0,Forastero,Ghana,122500.0
Neuhaus (Callebaut),Papua New Guinea,2010,70.0,Belgium,50.0,Criollo,Papua New Guinea,87500.0
Neuhaus (Callebaut),Manickchand Estate,2008,67.0,Belgium,75.0,Trinitario,Trinidad,125625.0
Neuhaus (Callebaut),Dark,2007,73.0,Belgium,20.0,Blend,Other,36500.0
Neuhaus (Callebaut),West Africa,2006,73.0,Belgium,40.0,Forastero,West Africa,73000.0
Neuhaus (Callebaut),Sao Tome,2006,75.0,Belgium,55.0,Forastero,Sao Tome,103125.0
Neuhaus (Callebaut),Ocumare,2006,71.0,Belgium,60.0,Criollo,Venezuela,106500.0
Nibble,Patanemo,2015,72.0,U.S.A.,45.0,Criollo,Venezuela,81000.0
Nibble,Elvesia P.,2015,72.0,U.S.A.,55.0,Trinitario,Dominican Republic,99000.0
Nibble,"Ambanja, Sambirano Valley",2015,72.0,U.S.A.,60.0,Trinitario,Madagascar,108000.0
Nibble,Tumbes,2015,72.0,U.S.A.,60.0,Criollo,Peru,108000.0
Night Owl,Peru,2013,75.0,U.S.A.,55.0,Blend,Peru,103125.0
Night Owl,Ecuador,2013,75.0,U.S.A.,70.0,Blend,Ecuador,131250.0
Noble Bean aka Jerjobo,Ghana,2014,75.0,U.S.A.,60.0,Forastero,Ghana,112500.0
Noble Bean aka Jerjobo,Moho Valley,2014,75.0,U.S.A.,60.0,Trinitario,Belize,112500.0
Noble Bean aka Jerjobo,Maranon Canyon,2014,75.0,U.S.A.,65.0,Forastero (Nacional),Peru,121875.0
Noir d' Ebine,Venezuela,2012,70.0,U.S.A.,60.0,Blend,Venezuela,105000.0
Noir d' Ebine,Ecuador,2012,70.0,U.S.A.,60.0,Blend,Ecuador,105000.0
Nova Monda,"La Patriota, cacao Indio, purple label",2012,70.0,Nicaragua,60.0,Blend,Nicaragua,105000.0
Nova Monda,"La Dalia, Matagalpa,cacao Bisesto,green label",2012,75.0,Niacragua,55.0,Blend,Nicaragua,103125.0
Nova Monda,"Punta Galera, cacao Nacional, gold label",2012,80.0,Nicaragua,65.0,Forastero (Nacional),Ecuador,130000.0
Nuance,"Ghana, 2013",2015,70.0,U.S.A.,75.0,Forastero,Ghana,131250.0
Nuance,"Ecuador, 2013",2015,70.0,U.S.A.,55.0,Trinitario,Ecuador,96250.0
Nuance,"Canoabo, 2013",2015,70.0,U.S.A.,60.0,Criollo,Venezuela,105000.0
Nuance,"Sambirano Valley, 2012",2015,70.0,U.S.A.,70.0,Trinitario,Madagascar,122500.0
Nuance,La Red,2015,70.0,U.S.A.,75.0,Blend,Dominican Republic,131250.0
Nugali,Fazenda Leolinda,2016,70.0,Brazil,70.0,Trinitario (Scavina),Brazil,122500.0
Oakland Chocolate Co.,Jamaica,2010,70.0,U.S.A.,50.0,Trinitario,Jamaica,87500.0
Obolo,Pangoa,2015,70.0,Chile,75.0,Criollo,Peru,131250.0
Obolo,"Pangoa, w/ nibs",2015,70.0,Chile,75.0,Criollo,Peru,131250.0
Ocelot,Virunga,2015,70.0,Scotland,75.0,Forastero,Congo,131250.0
Ocelot,Piura,2015,75.0,Scotland,80.0,Criollo,Peru,150000.0
Ocho,Sang Yum Coop,2016,100.0,New Zealand,55.0,Blend,Samoa,137500.0
Ocho,Sang Yum Coop,2016,70.0,New Zealand,70.0,Blend,Samoa,122500.0
Ocho,"PNG, Devotion",2014,66.0,New Zealand,55.0,Blend,Papua New Guinea,90750.0
Ocho,"PNG, Revolution",2014,70.0,New Zealand,60.0,Blend,Papua New Guinea,105000.0
Ocho,"PNG, Voodoo",2014,88.0,New Zealand,65.0,Blend,Papua New Guinea,143000.0
Ocho,"PNG, Nib Bar",2014,74.0,New Zealand,70.0,Blend,Papua New Guinea,129500.0
Ohiyo,"San Juan Estate, Gran Couva",2015,70.0,U.S.A.,55.0,Trinitario,Trinidad,96250.0
Ohiyo,Tanzania,2015,70.0,U.S.A.,60.0,Blend,Tanzania,105000.0
Oialla by Bojessen (Malmo),"Sylvestre, Oialla",2011,70.0,Germany,70.0,Criollo,Bolivia,122500.0
Olive and Sinclair,Dominican Republic prototype,2010,72.0,U.S.A.,60.0,Blend,Dominican Republic,108000.0
Olive and Sinclair,Ghana prototype,2010,72.0,U.S.A.,60.0,Forastero,Ghana,108000.0
Olive and Sinclair,Dark 67,2009,67.0,U.S.A.,55.0,Blend,"Ghana, Domin. Rep",92125.0
Olive and Sinclair,Dark 75,2009,75.0,U.S.A.,60.0,Blend,"Ghana, Domin. Rep",112500.0
Olivia,Carribean-Raw,2011,76.0,Canada,40.0,Blend,Carribean,76000.0
Olivia,Carribean,2011,76.0,Canada,55.0,Blend,Carribean,104500.0
Olivia,Carribean,2011,85.0,Canada,55.0,Blend,Carribean,116875.0
Olivia,Carribean-Raw,2011,85.0,Canada,60.0,Blend,Carribean,127500.0
Omanhene,Ghana,2011,80.0,Ghana,55.0,Forastero,Ghana,110000.0
Omnom,"Kakao Kamili, Kilombero Valley",2016,70.0,Iceland,75.0,Trinitario,Tanzania,131250.0
Omnom,Papua New Guinea,2014,70.0,Iceland,60.0,Blend,Papua New Guinea,105000.0
Omnom,Madagascar,2014,66.0,Iceland,70.0,Trinitario,Madagascar,115500.0
organicfair,Maya Mountain,2013,74.0,Canada,55.0,Trinitario,Belize,101750.0
organicfair,La Red,2013,72.0,Canada,55.0,Blend,Dominican Republic,99000.0
organicfair,Nicaraqua,2013,72.0,Canada,55.0,Trinitario,Nicaragua,99000.0
organicfair,Caribe,2013,72.0,Canada,60.0,Blend,Dominican Republic,108000.0
organicfair,Mindo,2013,72.0,Canada,60.0,Trinitario,Ecuador,108000.0
Original Beans (Felchlin),Papua Kerafat,2014,68.0,Switzerland,55.0,Blend,Papua New Guinea,93500.0
Original Beans (Felchlin),"Grand Cru Blend No.1, 5 yr. Anniversary Ed",2014,80.0,Switzerland,65.0,Blend,Other,130000.0
Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R. 24hr c.",2011,66.0,Switzerland,75.0,Blend,Bolivia,123750.0
Original Beans (Felchlin),"D.R. Congo, Cru Virunga",2009,70.0,Switzerland,60.0,Forastero,Congo,105000.0
Original Beans (Felchlin),"Piura, Apotequil, ""Porcelana"" 72hr c.",2009,75.0,Switzerland,60.0,Criollo,Peru,112500.0
Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R., 60hr c.",2009,68.0,Switzerland,65.0,Blend,Bolivia,110500.0
Original Hawaiin Chocolate Factory,"Hawai'i, Kona Grand Cru E.",2009,60.0,U.S.A.,60.0,Criollo,Hawaii,90000.0
Original Hawaiin Chocolate Factory,"Hawai'i, Kona Estate Grown",2006,60.0,U.S.A.,60.0,Blend,Hawaii,90000.0
Orquidea,Peru,2012,65.0,Peru,60.0,Blend,Peru,97500.0
Orquidea,Peru,2012,72.0,Peru,60.0,Blend,Peru,108000.0
Pacari,"Sierra Nevada, Tutu Iku",2016,70.0,Ecuador,80.0,Blend,Colombia,140000.0
Pacari,Garaua,2014,70.0,Ecuador,65.0,Blend,Ecuador,113750.0
Pacari,Cumbia,2014,70.0,Ecuador,70.0,Blend,Ecuador,122500.0
Pacari,Montubia,2014,70.0,Ecuador,75.0,Blend,Ecuador,131250.0
Pacari,Tangara,2014,70.0,Ecuador,80.0,Blend,Ecuador,140000.0
Pacari,"Ecuador, raw",2012,85.0,Ecuador,55.0,Blend,Ecuador,116875.0
Pacari,Piura,2012,70.0,Ecuador,80.0,Blend,Peru,140000.0
Pacari,Nube- prototype,2011,70.0,Ecuador,70.0,Blend,Ecuador,122500.0
Pacari,Esmeraldas,2008,60.0,Ecuador,50.0,Forastero (Arriba),Ecuador,75000.0
Pacari,Manabi,2008,65.0,Ecuador,55.0,Forastero (Arriba),Ecuador,89375.0
Pacari,Los Rios,2008,72.0,Ecuador,60.0,Forastero (Arriba),Ecuador,108000.0
Pacari,Raw,2008,100.0,Ecuador,40.0,Forastero (Arriba),Ecuador,100000.0
Pacari,Raw,2008,70.0,Ecuador,70.0,Forastero (Arriba),Ecuador,122500.0
Palette de Bine,Lachua,2016,70.0,Canada,55.0,Blend,Guatemala,96250.0
Palette de Bine,Maya Mtn,2016,72.0,Canada,60.0,Trinitario,Belize,108000.0
Palette de Bine,"Silvestre, La Paz, Beni",2015,70.0,Canada,65.0,Blend,Bolivia,113750.0
Palette de Bine,"San Juan Estate, Gran Couva",2015,70.0,Canada,65.0,Trinitario,Trinidad,113750.0
Palette de Bine,Kokoa Kamili,2015,72.0,Canada,70.0,Blend,Tanzania,126000.0
Palette de Bine,Lam Dong,2015,72.0,Canada,75.0,Trinitario,Vietnam,135000.0
Palette de Bine,"Alto Beni, Palos Blancos",2014,72.0,Canada,55.0,Blend,Bolivia,99000.0
Palette de Bine,Sambirano,2014,78.0,Canada,75.0,Trinitario,Madagascar,146250.0
Palette de Bine,"Camino Verde P., Balao, Guayas",2014,75.0,Canada,55.0,Blend,Ecuador,103125.0
Palette de Bine,Duo- Gran Couva & Camino Verde,2014,75.0,Canada,70.0,Blend,"Trinidad, Ecuador",131250.0
Palette de Bine,Gran Couva,2014,70.0,Canada,75.0,Trinitario,Trinidad,131250.0
Pangea,Matasawalevu,2016,76.0,Spain,60.0,Blend,Fiji,114000.0
Park 75,South America,2014,65.0,U.S.A.,70.0,Blend,South America,113750.0
Parliament,Kilombero Valley,2016,70.0,U.S.A.,65.0,Blend,Tanzania,113750.0
Parliament,"Lachua, Q'egchi families",2015,70.0,U.S.A.,70.0,Blend,Guatemala,122500.0
Parliament,Alto Beni,2014,70.0,U.S.A.,60.0,Blend,Bolivia,105000.0
Parliament,Oko Caribe,2014,70.0,U.S.A.,70.0,Blend,Dominican Republic,122500.0
Pascha,Peru,2013,55.0,Peru,50.0,Blend,Peru,68750.0
Pascha,Peru,2013,70.0,Peru,55.0,Blend,Peru,96250.0
Patric,Signature Blend,2011,70.0,U.S.A.,75.0,Blend,Other,131250.0
Patric,Madagascar,2009,75.0,U.S.A.,80.0,Trinitario,Madagascar,150000.0
Patric,Madagascar,2009,67.0,U.S.A.,70.0,Trinitario,Madagascar,117250.0
Patric,"Rio Caribe, Paria Penninsula",2009,70.0,U.S.A.,70.0,Trinitario,Venezuela,122500.0
Patric,Madagascar,2007,70.0,U.S.A.,80.0,Trinitario,Madagascar,140000.0
Patric,"Piura, Choc. Garage Exclusive",2013,67.0,U.S.A.,80.0,Blend,Peru,134000.0
Paul Young,"Madagascar, w/ shell",2014,73.0,U.K.,45.0,Trinitario,Madagascar,82125.0
Paul Young,"Madagascar, w/ shell",2014,64.0,U.K.,55.0,Trinitario,Madagascar,88000.0
Peppalo,Dominican Republic,2015,82.0,U.S.A.,60.0,Blend,Dominican Republic,123000.0
Pierre Marcolini,"Haut Penja, w/ nibs",2015,70.0,Belgium,65.0,Forastero,Cameroon,113750.0
Pierre Marcolini,Chuao,2010,75.0,Belgium,60.0,Criollo,Venezuela,112500.0
Pierre Marcolini,Trinite,2010,75.0,Belgium,65.0,Trinitario,Trinidad,121875.0
Pierre Marcolini,"Baracoa, Cuba",2010,78.0,Belgium,75.0,"Criollo, Forastero",Cuba,146250.0
Pierre Marcolini,"Peru, Las Pampas P.",2010,85.0,Belgium,60.0,Criollo,Peru,127500.0
Pierre Marcolini,"Bahia Brazil, Fazenda Sao Pedro",2009,72.0,Belgium,60.0,Forastero,Brazil,108000.0
Pierre Marcolini,"Porcelana, Tabasco, Finca La Joya",2009,72.0,Belgium,60.0,Criollo,Mexico,108000.0
Pierre Marcolini,Cabosse,2007,70.0,Belgium,80.0,Blend,"Venezuela, Java",140000.0
Pierre Marcolini,"Los Rios, Puerto Romero, Equateur",2007,72.0,Belgium,75.0,Forastero (Nacional),Ecuador,135000.0
Pierre Marcolini,"Sambirano, Ambanja, Madagascar",2007,72.0,Belgium,80.0,Trinitario,Madagascar,144000.0
Pierre Marcolini,Fleur de Cacao,2007,85.0,Belgium,70.0,Blend,Venezuela/ Ghana,148750.0
Pierre Marcolini,"Porcelana, Tabasco, Limited Ed.",2006,72.0,Belgium,80.0,Criollo,Mexico,144000.0
Pierre Marcolini,"Kendem Lembu, Java",2006,72.0,Belgium,60.0,Criollo,Indonesia,108000.0
Pierre Marcolini,"Ocumare, Puerto Cabello, Venezuela",2006,72.0,Belgium,80.0,Criollo,Venezuela,144000.0
Pinellas,Wampusirpi Region,2016,80.0,U.S.A.,50.0,Blend,Honduras,100000.0
Pitch Dark,Tenor,2015,62.0,U.S.A.,50.0,Blend,Nicaragua,77500.0
Pitch Dark,Johe,2015,80.0,U.S.A.,55.0,Blend,Nicaragua,110000.0
Pitch Dark,Chuno,2015,80.0,U.S.A.,55.0,"Criollo, Trinitario",Nicaragua,110000.0
Pitch Dark,Nicalizo,2015,80.0,U.S.A.,55.0,Trinitario,Nicaragua,110000.0
Pitch Dark,Rugoso,2015,80.0,U.S.A.,65.0,Blend,Nicaragua,130000.0
Pitch Dark,Akesson Estate,2014,73.0,U.S.A.,65.0,Trinitario,Madagascar,118625.0
Pitch Dark,Namau Village,2014,73.0,U.S.A.,50.0,Trinitario,Fiji,91250.0
Pitch Dark,"Camino Verde P., Balao, Guayas, ""Fruity""",2014,73.0,U.S.A.,65.0,Blend,Ecuador,118625.0
Pitch Dark,"Camino Verde P., Balao, Guayas, ""Floral""",2014,73.0,U.S.A.,70.0,Blend,Ecuador,127750.0
Pomm (aka Dead Dog),"La Red, 2011",2012,76.0,U.S.A.,50.0,Blend,Dominican Republic,95000.0
Pomm (aka Dead Dog),Peru,2012,82.0,U.S.A.,55.0,Criollo,Peru,112750.0
Potomac,"Oko Caribe, Duarte Province, 2016 H.",2016,70.0,U.S.A.,75.0,Blend,Domincan Republic,131250.0
Potomac,"Cuyagua, 2013",2014,70.0,U.S.A.,75.0,Blend,Venezuela,131250.0
Potomac,Upala w/ nibs,2011,70.0,U.S.A.,70.0,Matina,Costa Rica,122500.0
Potomac,"Upala, Batch 18",2011,70.0,U.S.A.,60.0,Matina,Costa Rica,105000.0
Potomac,"San Martin, Amazonian Highlands",2011,70.0,U.S.A.,55.0,Blend,Peru,96250.0
Potomac,Bahia,2011,70.0,U.S.A.,70.0,Blend,Brazil,122500.0
Potomac,"Upala, Batch 12",2010,82.0,U.S.A.,75.0,Matina,Costa Rica,153750.0
Pralus,Peru,2015,75.0,France,65.0,Blend,Peru,121875.0
Pralus,"Porcelana, S. of Lake Maracaibo",2011,75.0,France,65.0,Criollo (Porcelana),Venezuela,121875.0
Pralus,Chuao,2010,75.0,France,70.0,Trinitario,Venezuela,131250.0
Pralus,Cuyagua,2009,75.0,France,40.0,Blend,Venezuela,75000.0
Pralus,Papouasie,2008,75.0,France,60.0,Trinitario,Papua New Guinea,112500.0
Pralus,"Sambirano Valley, Le 100%",2008,100.0,France,60.0,Criollo,Madagascar,150000.0
Pralus,Dominican Republic-Organic,2008,75.0,France,40.0,Blend,Dominican Republic,75000.0
Pralus,"Monte Alegre, Diego Badero",2008,75.0,France,70.0,Blend,Brazil,131250.0
Pralus,Claudio Corallo w/ nibs,2007,75.0,France,80.0,Forastero,Sao Tome,150000.0
Pralus,"Monte Alegre (Itacare), Brazil",2006,75.0,France,60.0,Forastero,Brazil,112500.0
Pralus,Tanzania,2006,75.0,France,70.0,Criollo,Tanzania,131250.0
Pralus,Sao Tome & Principe,2006,75.0,France,70.0,Forastero,Sao Tome & Principe,131250.0
Pralus,Trinidad,2006,75.0,France,70.0,Trinitario,Trinidad,131250.0
Pralus,"Madagascar, Nosy Be Isle.",2006,75.0,France,75.0,Criollo,Madagascar,140625.0
Pralus,"Java, Indonesie",2006,75.0,France,70.0,Criollo,Indonesia,131250.0
Pralus,"Barlovento, Venezuela",2006,75.0,France,70.0,Trinitario,Venezuela,131250.0
Pralus,Jamaique,2006,75.0,France,80.0,Trinitario,Jamaica,150000.0
Pralus,Equateur,2006,75.0,France,60.0,Trinitario,Ecuador,112500.0
Pralus,Vanuatu,2006,75.0,France,60.0,Trinitario,Vanuatu,112500.0
Pralus,Ghana,2006,75.0,France,65.0,Forastero,Ghana,121875.0
Pralus,Colombie,2006,75.0,France,70.0,Trinitario,Colombia,131250.0
Pralus,Fortissima,2006,80.0,France,80.0,"Criollo, Trinitario",Ecuador,160000.0
Pralus,Cuba,2006,75.0,France,60.0,Trinitario,Cuba,112500.0
Pralus,"Caracas, Venezuela and Ghana",2006,75.0,France,60.0,"Trinitario, Forastero","Venezuela, Ghana",112500.0
Pralus,"Djakarta, Java and Ghana",2006,75.0,France,70.0,"Criollo, Forastero","Indonesia, Ghana",131250.0
Pump Street Bakery,"Chocoan Rainforest, Teroro Escondido, ESM",2016,77.0,U.K.,70.0,Blend,Ecuador,134750.0
Pump Street Bakery,"Crayfish Bay Estate, 2014",2015,70.0,U.K.,70.0,Trinitario,Grenada,122500.0
Pump Street Bakery,"Akesson's, batch 4411",2015,74.0,U.K.,70.0,Criollo,Madagascar,129500.0
Pump Street Bakery,Honduras,2015,80.0,U.K.,55.0,Blend,Honduras,110000.0
Pump Street Bakery,"Patanemo Vil., Carabobo State, Tisano family",2014,75.0,U.K.,55.0,Trinitario,Venezuela,103125.0
Pump Street Bakery,Guantupi River,2014,75.0,U.K.,60.0,Forastero (Nacional),Ecuador,112500.0
Pump Street Bakery,"Akessons Estate, Sambirano, Ambanja",2014,72.0,U.K.,65.0,Trinitario,Madagascar,117000.0
Pump Street Bakery,Guantupi River,2014,85.0,U.K.,55.0,Forastero (Nacional),Ecuador,116875.0
Pura Delizia,Venezuela,2012,73.0,Italy,55.0,Blend,Venezuela,100375.0
Q Chocolate,Brazil,2013,75.0,Brazil,65.0,Blend,Brazil,121875.0
Q Chocolate,Brazil,2013,85.0,Brazil,70.0,Blend,Brazil,148750.0
Q Chocolate,Brazil,2013,55.0,Brazil,55.0,Blend,Brazil,75625.0
Q Chocolate,Brazil,2013,80.0,Brazil,65.0,Blend,Brazil,130000.0
Q Chocolate,Brazil,2012,60.0,Brazil,60.0,Blend,Brazil,90000.0
Q Chocolate,Brazil,2012,65.0,Brazil,65.0,Blend,Brazil,105625.0
Quetzalli (Wolter),"Mexico, Lot 28022016",2016,70.0,Mexico,55.0,Criollo,Mexico,96250.0
Quetzalli (Wolter),"Uranga, Lot 22032016",2016,74.0,Mexico,60.0,Trinitario,Mexico,111000.0
Raaka,Amazon Basin Blend,2016,70.0,U.S.A.,60.0,Blend,"Peru(SMartin,Pangoa,nacional)",105000.0
Raaka,Virunga,2015,75.0,U.S.A.,55.0,Forastero,Congo,103125.0
Raaka,Madagascar,2012,75.0,U.S.A.,65.0,Trinitario,Madagascar,121875.0
Raaka,La Red,2011,85.0,U.S.A.,70.0,Blend,Dominican Republic,148750.0
Rain Republic,Suchitepequez E.,2010,70.0,Guatemala,55.0,Blend,Guatemala,96250.0
Rancho San Jacinto,Ecuador,2010,75.0,Eucador,60.0,"Forastero(Arriba, CCN)",Ecuador,112500.0
Ranger,"San Martin, Batch 2",2015,70.0,U.S.A.,50.0,Blend,Peru,87500.0
Ranger,"Chulucanas, Batch 1",2015,80.0,U.S.A.,65.0,Blend,Peru,130000.0
Ranger,"Tumbes, Batch 2",2015,73.0,U.S.A.,70.0,Criollo,Peru,127750.0
Raoul Boulanger,Piura,2016,75.0,France,65.0,Criollo,Peru,121875.0
Raw Cocoa,Raw,2012,70.0,Poland,50.0,Criollo,Other,87500.0
Republica del Cacao (aka Confecta),Esmeraldas,2010,75.0,Ecuador,65.0,Blend,Ecuador,121875.0
Republica del Cacao (aka Confecta),"Los Rios, Vinces",2009,75.0,Ecuador,50.0,Forastero (Arriba),Ecuador,93750.0
Republica del Cacao (aka Confecta),Manabi,2007,75.0,Ecuador,60.0,Forastero (Arriba),Ecuador,112500.0
Republica del Cacao (aka Confecta),El Oro,2007,67.0,Ecuador,70.0,Forastero (Arriba),Ecuador,117250.0
Republica del Cacao (aka Confecta),Los Rios,2007,75.0,Ecuador,75.0,Forastero (Arriba),Ecuador,140625.0
Ritual,"Camino Verde P., Balao, 2015 harvest, batch8",2016,75.0,U.S.A.,75.0,Blend,Ecuador,140625.0
Ritual,"Camino Verde P., Balao, Guayas, 2014",2015,85.0,U.S.A.,70.0,Blend,Ecuador,148750.0
Ritual,"Mid Mountain, 2014",2015,70.0,U.S.A.,70.0,Blend,Other,122500.0
Ritual,"Toledo District, Maya",2013,75.0,U.S.A.,75.0,Trinitario,Belize,140625.0
Ritual,"Maranon, Cajamarca",2013,75.0,U.S.A.,60.0,Forastero (Nacional),Peru,112500.0
